id,custom_date,master_development,sub_loc_1,sub_loc_2,sub_loc_3,sub_loc_4,total_sales_price_val,sales_price_sqft_unit,sales_price_sqm_unit,unit_size_sqft,unit_size_sqm,unit_type,no_beds,custom_view,maid,study,balcony,plot_size_sqft,plot_size_sqm,developer_type,floor_level,evdnc_name,comments,dev_name,unit_no,sale_sequence,data_source,months_since_start,month,year_month,annual_service_charge,is_park_facing,is_pool_adjacent,is_corner_unit,is_single_row,is_end_unit,is_near_amenities,is_road_facing,is_brand_new,is_motivated_seller,is_hot_deal,has_big_plot,has_mortgage_mention,is_upgraded,is_rented,unit_subtype,unit_position,has_maid_room,plot_to_unit_ratio,is_g_plus_2,is_resale,beds_numeric,park_label,corner_label,row_label
11920507,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,3550000,1601,17233,2217,206.0,Townhouse,3.0,"Community, Landscaped Garden",,,,1856.0,172.47,Type 3B1,G+1,Active Listings,PARK VIEW | VACANT | VIEWING POSSIBLE,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8371673432566531,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
11834292,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,4200000,1648,17738,2549,236.78,Townhouse,4.0,,,,,2867.0,266.39,,G+1,Active Listings,Luxury Villa | 4BR + Maid | Prime Location,Dubai Properties,,,listing,8.9,2025-11,2025-11,7901.900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.1247548058061985,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11780593,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,3900000,1519,16349,2567,238.55,Townhouse,3.0,"Community,Landscaped Garden,Distant Play Area",,,,1808.0,168.01,Type 3B2,G+2,Active Listings,BEST PRICE | G PLUS 2 | PARK VIEWS | MUDON,Dubai Properties,,,listing,8.9,2025-11,2025-11,7957.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3B2,unknown,0,0.7043241137514609,1,0,3.0,Park Facing,Non-Corner,Non-Single Row
11703674,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,4970000,1669,17962,2978,276.7,Townhouse,4.0,,,,,2883.0,267.85,,G+2,Active Listings,DIRECT PARK VIEW I BIG PLOT I RARE UNIT,Dubai Properties,,,listing,8.9,2025-11,2025-11,9231.800000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,unknown,0,0.9680993955674949,1,0,4.0,Park Facing,Non-Corner,Non-Single Row
11648435,2025-10-30,Mudon,Al Ranim,Al Ranim 3,,,4000000,1570,16893,2548,236.78,Townhouse,4.0,,,,,2635.0,244.82,,G+1,Active Listings,Brand New ll On Pool & Park ll Single Row ll  Motivated Seller,Dubai Properties,,,listing,8.7,2025-10,2025-10,7898.8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,,unknown,0,1.0341444270015698,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11048710,2025-10-30,Mudon,Al Ranim,Al Ranim 3,,,3350000,1853,19940,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single row Park Facing | Handover Soon,Dubai Properties,,,listing,8.7,2025-10,2025-10,5604.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Single Row
11670541,2025-09-28,Mudon,Al Ranim,Al Ranim 3,,,4200000,1648,17738,2548,236.78,Townhouse,4.0,,,,,2740.0,254.55,,G+1,Active Listings,Prime Location | Single Row | Corner Unit,Dubai Properties,,,listing,7.7,2025-09,2025-09,7898.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0753532182103611,0,0,4.0,Not Park Facing,Corner Unit,Single Row
10945534,2025-10-03,Mudon,Al Ranim,Al Ranim 3,,,3000000,1353,14563,2217,206.0,Townhouse,3.0,"Community,Landscaped Walkway",,,,1808.0,168.0,,G+1,Active Listings,3 Beds | G+1 | Ready Nov 2025 | Cash Buyer Only,Dubai Properties,,,listing,7.9,2025-10,2025-10,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10914080,2025-08-29,Mudon,Al Ranim,Al Ranim 3,,,4000000,1569,16878,2549,237.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4 Beds | G+1 |  Handover Nov 2025,Dubai Properties,,,listing,6.7,2025-08,2025-08,7901.900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10812516,2025-08-08,Mudon,Al Ranim,Al Ranim 3,,,3000000,1353,14563,2217,206.0,Townhouse,3.0,"Community,Landscaped Walkway",,,,1808.0,168.0,,G+1,Active Listings,3 Beds | G+1 | Ready Nov 2025 | Cash Buyer Only,Dubai Properties,,,listing,6.0,2025-08,2025-08,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12359885,2026-01-03,Mudon,Al Ranim,Al Ranim 3,,,3700000,1817,19577,2036,189.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Ready | Direct on Park | Close to pool,Dubai Properties,,,listing,10.9,2026-01,2026-01,6311.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10346436,2025-05-26,Mudon,Al Ranim,Al Ranim 3,,,3100000,1208,12995,2567,238.55,Townhouse,3.0,,,,,1808.0,168.01,Type 3B2,G+2,Active Listings,2025 | 3BR Single G plus 2 B2 | Genuine Resale,Dubai Properties,,,listing,3.6,2025-05,2025-05,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B2,unknown,0,0.7043241137514609,1,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12165804,2025-12-06,Mudon,Al Ranim,Al Ranim 3,,,3700000,1817,19577,2036,189.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Ready | Direct on Park | Close to pool,Dubai Properties,,,listing,10.0,2025-12,2025-12,6311.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10319342,2025-05-16,Mudon,Al Ranim,Al Ranim 3,,,3300000,1488,16019,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,3 Bedrooms | Single Row | Park Backing,Dubai Properties,,,listing,3.3,2025-05,2025-05,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10866303,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,3000000,1628,17544,1843,171.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | G+1 | 40% Mortgage at Handover,Dubai Properties,,,listing,8.9,2025-11,2025-11,5713.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12082201,2025-11-17,Mudon,Al Ranim,Al Ranim 3,,,5000000,1962,21117,2548,236.78,Townhouse,4.0,"Community,Walkway,Landscaped Garden",,,,3874.0,359.93,Type 4B1,G+1,Active Listings,Single Row | Green Belt | Large Plot,Dubai Properties,,,listing,9.3,2025-11,2025-11,7898.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4B1,unknown,0,1.5204081632653061,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11917914,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,3099999,1398,15049,2217,206.0,Townhouse,3.0,,,,,2054.0,190.79,,G+1,Active Listings,Hot Deal I Cash Buyer I Walk In To The Park,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,unknown,0,0.9264772214704555,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11828478,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,3400000,1534,16505,2217,206.0,Townhouse,3.0,,,,,1808.0,168.01,,G+1,Active Listings,Parking Facing | Prime Location | Spacious Layout,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11671978,2025-11-18,Mudon,Al Ranim,Al Ranim 3,,,3350000,1511,16262,2217,206.0,Townhouse,3.0,"Community,Landscaped Garden,Road",,,,1831.0,170.14,Type 3B1,G+1,Active Listings,Investor Deal-3BR + Maid-Single Row-Near Handover,Dubai Properties,,,listing,9.4,2025-11,2025-11,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8258908434821831,0,0,3.0,Not Park Facing,Non-Corner,Single Row
11528524,2025-10-10,Mudon,Al Ranim,Al Ranim 3,,,4150000,1241,13344,3343,311.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Spacious Plot | Prime Location Near Amenities | Mortgage Welcome,Dubai Properties,,,listing,8.1,2025-10,2025-10,10363.300000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10886745,2025-08-18,Mudon,Al Ranim,Al Ranim 3,,,3050000,1376,14806,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Prime Location | Family Living | Vastu Unit,Dubai Properties,,,listing,6.3,2025-08,2025-08,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12179756,2025-12-09,Mudon,Al Ranim,Al Ranim 3,,,3800000,1480,15930,2567,238.55,Townhouse,3.0,,,,,1808.0,168.01,,G+2,Title Deed,,Dubai Properties,,Resale,transaction,10.1,2025-12,2025-12,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7043241137514609,1,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12464238,2026-01-22,Mudon,Al Ranim,Al Ranim 3,,,3460000,1915,20595,1807,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,3bed+Maid | G+1 | Single Row | Best For Investment,Dubai Properties,,,listing,11.5,2026-01,2026-01,5601.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
8910823,2025-03-24,Mudon,Al Ranim,Al Ranim 3,,,3850000,1293,13914,2978,276.7,Townhouse,4.0,,,,,2614.0,242.88,,G+2,Oqood,,Dubai Properties,,Resale,transaction,1.5,2025-03,2025-03,9231.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8777703156480859,1,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
10287377,2025-05-04,Mudon,Al Ranim,Al Ranim 3,,,2950000,1331,14320,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,SINGLE ROW | SPACIOUS LAYOUT | READY SOON,Dubai Properties,,,listing,2.9,2025-05,2025-05,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12078612,2025-11-18,Mudon,Al Ranim,Al Ranim 3,,,3750000,1691,18204,2217,206.0,Townhouse,3.0,,,,,1823.0,169.34,,G+1,Active Listings,Investor Deal | Handover Soon | Prime Location,Dubai Properties,,,listing,9.4,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8222823635543527,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11917750,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Opposite to Pool and Park | Prime Location,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11826704,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,"Community,Road",,,,2060.0,191.4,Type 3B1,G+1,Active Listings,Near Entrance | Vastu | Opposite Pool and Park,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.9291835814163284,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11052358,2025-09-27,Mudon,Al Ranim,Al Ranim 3,,,4250000,1389,14965,3060,284.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Large Plot| Great Location |Handover Soon,Dubai Properties,,,listing,7.7,2025-09,2025-09,9486.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11783963,2025-10-14,Mudon,Al Ranim,Al Ranim 3,,,3400000,1534,16505,2217,206.0,Townhouse,3.0,"Community,Landscaped Garden,Walkway",,,,1814.0,168.56,Type 3B1(M),G+1,Pending Sales (SPA/MOU),,Dubai Properties,,,pending,8.2,2025-10,2025-10,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,1,0.8182228236355436,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12367550,2026-01-06,Mudon,Al Ranim,Al Ranim 3,,,5200000,1746,18793,2978,276.7,Townhouse,4.0,,,,,4569.0,424.47,Type 4B2,G+2,Title Deed,,Dubai Properties,,Resale,transaction,11.0,2026-01,2026-01,9231.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B2,unknown,0,1.5342511752854264,1,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
12174880,2025-12-08,Mudon,Al Ranim,Al Ranim 3,,,3475000,1567,16869,2217,206.0,Townhouse,3.0,,,,,1809.0,168.02,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,10.0,2025-12,2025-12,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8159675236806495,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
11944603,2025-11-13,Mudon,Al Ranim,Al Ranim 3,,,4100000,1617,17405,2536,235.56,Townhouse,4.0,,,,,3269.0,303.68,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,9.2,2025-11,2025-11,7861.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.28903785488959,0,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
10748252,2025-07-25,Mudon,Al Ranim,Al Ranim 3,,,3000000,1323,14218,2267,211.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Prime Location/ Typen 3B1(M)/ Multiple Options,Dubai Properties,,,listing,5.6,2025-07,2025-07,7027.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
9014370,2025-06-25,Mudon,Al Ranim,Al Ranim 3,,,2800000,1263,13592,2217,206.0,Townhouse,3.0,"Community,Park",,,,1809.0,168.05,Type 3B1,G+1,Oqood,,Dubai Properties,,Resale,transaction,4.6,2025-06,2025-06,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8159675236806495,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12411015,2026-01-13,Mudon,Al Ranim,Al Ranim 3,,,4399999,1726,18583,2549,236.78,Townhouse,4.0,"Community,Road",,,,3060.0,284.24,,G+1,Active Listings,Single Row | Large Plot | Close to Park,Dubai Properties,,,listing,11.2,2026-01,2026-01,7901.900000000001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,unknown,0,1.200470772852099,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10923104,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,4000000,1342,14440,2981,277.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Spacious 4 Bed + Maids | Brand New | Al Ranim 3,Dubai Properties,,,listing,8.9,2025-11,2025-11,9241.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10317819,2025-05-16,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Single Row / On the Green patch / Genuine Seller,Dubai Properties,,,listing,3.3,2025-05,2025-05,6872.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12125738,2025-11-27,Mudon,Al Ranim,Al Ranim 3,,,4800000,1883,20272,2549,236.78,Townhouse,4.0,,,,,3257.0,302.59,,G+1,Active Listings,Big Plot I Ready To Move In I Prime Location,Dubai Properties,,,listing,9.7,2025-11,2025-11,7901.900000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,unknown,0,1.2777559827383287,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10283091,2025-05-02,Mudon,Al Ranim,Al Ranim 3,,,4500000,1765,19005,2549,236.78,Townhouse,4.0,,,,,3060.0,284.24,,G+1,Active Listings,Single Row | Payment Plan | Close to Pool and Park,Dubai Properties,,,listing,2.8,2025-05,2025-05,7901.900000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.200470772852099,0,0,4.0,Not Park Facing,Non-Corner,Single Row
12073778,2025-11-18,Mudon,Al Ranim,Al Ranim 3,,,3500000,1579,16990,2217,206.0,Townhouse,3.0,,,,,1831.0,170.15,Type 3B1,G+1,Active Listings,Prime Location | Close to Amenities | Brand New,Dubai Properties,,,listing,9.4,2025-11,2025-11,6872.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3B1,unknown,0,0.8258908434821831,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11917389,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,4100000,1608,17300,2549,237.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Stunning Park View | Corner | Viewing Available,Dubai Properties,,,listing,8.9,2025-11,2025-11,7901.900000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Park Facing,Corner Unit,Non-Single Row
11812333,2025-12-11,Mudon,Al Ranim,Al Ranim 3,,,4500000,1765,19005,2549,236.78,Townhouse,4.0,,,,,2661.0,247.18,,G+1,Active Listings,Corner 4BR Townhouse | Park View | Al Ranim 3,Dubai Properties,,,listing,10.1,2025-12,2025-12,7901.900000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.043938799529227,0,0,4.0,Park Facing,Corner Unit,Non-Single Row
10195079,2025-03-14,Mudon,Al Ranim,Al Ranim 3,,,3200000,1770,19048,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Enchanting; Exquisite 3BR Villa for Sale,Dubai Properties,,,listing,1.2,2025-03,2025-03,5604.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11766143,2025-11-05,Mudon,Al Ranim,Al Ranim 3,,,3400000,1534,16505,2217,206.0,Townhouse,3.0,,,,,1808.0,168.01,Type 3B1,G+1,Active Listings,ON THE PARK | HANDOVER SOON | MULTIPLE OPTIONS,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11663209,2025-10-13,Mudon,Al Ranim,Al Ranim 3,,,3550000,1956,21006,1815,169.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,OPEN HOUSE THIS SATURDAY|FROM 10AM TO 2PM,Dubai Properties,,,listing,8.2,2025-10,2025-10,5626.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11769636,2025-10-10,Mudon,Al Ranim,Al Ranim 3,,,3900000,1519,16349,2567,238.55,Townhouse,3.0,"Community,Landscaped Garden,Walkway,Kid's play area",,,,1808.0,168.0,Type 3B2,G+2,Pending Sales (SPA/MOU),,Dubai Properties,,,pending,8.1,2025-10,2025-10,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B2,unknown,0,0.7043241137514609,1,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10904188,2025-10-21,Mudon,Al Ranim,Al Ranim 3,,,3500000,1829,19663,1914,178.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Spacious 3BR|Elegant Layout| Prime Location,Dubai Properties,,,listing,8.4,2025-10,2025-10,5933.400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12346282,2026-01-02,Mudon,Al Ranim,Al Ranim 3,,,3990000,1554,16726,2567,238.55,Townhouse,3.0,"Community,Landscaped Garden,Distant Play Area",,,,1808.0,168.01,Type 3B2,G+2,Title Deed,,Dubai Properties,,Resale,transaction,10.8,2026-01,2026-01,7957.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B2,unknown,0,0.7043241137514609,1,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10883842,2025-09-10,Mudon,Al Ranim,Al Ranim 3,,,3800000,1325,14286,2867,266.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4 Bedroom + Maids | Single Row | Type G+1,Dubai Properties,,,listing,7.1,2025-09,2025-09,8887.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10828417,2025-10-07,Mudon,Al Ranim,Al Ranim 3,,,2850000,1525,16379,1869,174.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Modern Design | Ready soon | Single row,Dubai Properties,,,listing,8.0,2025-10,2025-10,5793.900000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
11750883,2025-10-14,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,8.2,2025-10,2025-10,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12459550,2026-01-21,Mudon,Al Ranim,Al Ranim 3,,,3450000,1556,16748,2217,206.0,Townhouse,3.0,,,,,1872.0,173.95,,G+1,Active Listings,Single Row | Brand New | Prime Location,Dubai Properties,,,listing,11.5,2026-01,2026-01,6872.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,unknown,0,0.8443843031123139,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12204920,2025-12-16,Mudon,Al Ranim,Al Ranim 3,,,3450000,1556,16748,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,3 Bed+Maid | Vacant Unit | G+1 | Prime Location,Dubai Properties,,,listing,10.3,2025-12,2025-12,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10225397,2025-04-09,Mudon,Al Ranim,Al Ranim 3,,,3800000,1491,16049,2548,236.78,Townhouse,4.0,,,,,2740.0,254.55,,G+1,Active Listings,Prime Location | Single Row | Corner Unit,Dubai Properties,,,listing,2.0,2025-04,2025-04,7898.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0753532182103611,0,0,4.0,Not Park Facing,Corner Unit,Single Row
11808723,2025-11-04,Mudon,Al Ranim,Al Ranim 3,,,3325000,1500,16141,2217,206.0,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Motivated Seller | Mortgage Buyer is Welcome,Dubai Properties,,,listing,8.9,2025-11,2025-11,6872.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,unknown,0,0.8155164636896707,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11658117,2025-10-23,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,"Community,Road",,,,2060.0,191.4,Type 3B1,G+1,Active Listings,Opposite Pool and Park | Near Entrance | Vastu,Dubai Properties,,,listing,8.5,2025-10,2025-10,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.9291835814163284,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11687888,2025-10-06,Mudon,Al Ranim,Al Ranim 3,,,3200000,1443,15534,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Opposite to Pool and Park | Prime Location,Dubai Properties,,,listing,8.0,2025-10,2025-10,6872.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11001114,2025-10-03,Mudon,Al Ranim,Al Ranim 3,,,3199999,1443,15534,2217,206.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Serene Location | On the Park | Vastu Unit,Dubai Properties,,,listing,7.9,2025-10,2025-10,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10978033,2025-10-06,Mudon,Al Ranim,Al Ranim 3,,,3700000,2046,22024,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | G + 2 | Park Facing | Modern Elegance,Dubai Properties,,,listing,8.0,2025-10,2025-10,5604.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Single Row
12510029,2026-02-02,Mudon,Al Ranim,Al Ranim 3,,,3700000,1669,17961,2217,206.0,Townhouse,3.0,,,,,1810.0,168.2,Type 3B1,G+1,Title Deed,,Dubai Properties,,Resale,transaction,11.9,2026-02,2026-02,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.8164185836716283,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12343601,2025-12-29,Mudon,Al Ranim,Al Ranim 3,,,3375000,1522,16383,2217,206.0,Townhouse,3.0,"Community,Road,Landscaped Garden",,,,2131.0,197.99,Type 3B1,G+1,Title Deed,,Dubai Properties,,Resale,transaction,10.7,2025-12,2025-12,6872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.9612088407758231,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
12153995,2025-12-03,Mudon,Al Ranim,Al Ranim 3,,,4150000,1629,17527,2548,236.78,Townhouse,4.0,,,,,2986.0,277.43,,G+1,Title Deed,,Dubai Properties,,Resale,transaction,9.9,2025-12,2025-12,7898.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.1718995290423861,0,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
10741510,2025-07-24,Mudon,Al Ranim,Al Ranim 3,,,3200000,1770,19048,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,2025 | 3BR Single G plus 2 B2 | Genuine Resale,Dubai Properties,,,listing,5.5,2025-07,2025-07,5604.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
