"id","custom_date","master_development","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","total_sales_price_val","sales_price_sqft_unit","sales_price_sqm_unit","unit_size_sqft","unit_size_sqm","unit_type","no_beds","custom_view","maid","study","balcony","plot_size_sqft","plot_size_sqm","developer_type","floor_level","evdnc_name","comments","dev_name","unit_no","sale_sequence"
"12185492","2025-12-10","Mudon","Al Ranim","Al Ranim 7","","","4000000","1331","14328","3005","279.18","Townhouse","4","","","","","3251","302.05","","G+2","Oqood","","Dubai Properties","","Resale"
"10657157","2025-06-27","Mudon","Al Ranim","Al Ranim 7","","","3500000","1418","15264","2468","229.3","Townhouse","4","","NULL","NULL","","2583","240","NULL","G+1","Active Listings","ON POOL | PREMIUM UNIT | MARKETE PRICE","Dubai Properties","",""
"10409320","2025-06-17","Mudon","Al Ranim","Al Ranim 7","","","3299000","1337","14406","2468","229","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Contemporary Look | Smart Design | Top Amenities","Dubai Properties","",""
"12165646","2025-12-06","Mudon","Al Ranim","Al Ranim 7","","","3500000","1493","16055","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Investment Deal | Direct on Park | Close to Pool","Dubai Properties","",""
"10197064","2025-03-12","Mudon","Al Ranim","Al Ranim 7","","","2750000","1521","16369","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3 BR | Park View | Single Row | Perfect Location","Dubai Properties","",""
"11695050","2026-01-03","Mudon","Al Ranim","Al Ranim 7","","","3600000","1531","16484","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168.01","NULL","G+1","Active Listings","Community Living-On Pool & Park-Genuine Re sale","Dubai Properties","",""
"11009076","2025-10-01","Mudon","Al Ranim","Al Ranim 7","","","3700000","1499","16157","2468","229","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On the Park | Genuine Resale | Viewing Available","Dubai Properties","",""
"9122398","2025-10-07","Mudon","Al Ranim","Al Ranim 7","","","4300000","1431","15402","3005","279.18","Townhouse","4","","","","","2583","240","","G+2","Oqood","","Dubai Properties","","Resale"
"10407326","2025-06-16","Mudon","Al Ranim","Al Ranim 7","","","3100000","1322","14220","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious Layout | Backing Park | Best Location","Dubai Properties","",""
"12496458","2026-01-29","Mudon","Al Ranim","Al Ranim 7","","","3850000","1321","14207","2914","271","Townhouse","3","","NULL","NULL","NULL","0","0","NULL","G+1","Active Listings","Vastu Compliant | On the Park | 3 Bedroom G + 2","Dubai Properties","",""
"12308069","2025-12-23","Mudon","Al Ranim","Al Ranim 7","","","3850000","1321","14221","2914","270.73","Townhouse","3","","NULL","NULL","","2276","211.48","NULL","G+2","Active Listings","Park View / G+2 Townhouse / Spacious Layout","Dubai Properties","",""
"10229772","2025-04-10","Mudon","Al Ranim","Al Ranim 7","","","3150000","1740","18750","1810","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Green Patch l Single Row l Bigger Plot","Dubai Properties","",""
"12161851","2025-12-05","Mudon","Al Ranim","Al Ranim 7","","","3450000","1467","15826","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Genuine Resale | On Park | Spacious","Dubai Properties","",""
"11823065","2025-11-04","Mudon","Al Ranim","Al Ranim 7","","","3350000","1157","12454","2896","269","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","MOTIVATED SELLER | VASTU | G+2 | COMMUNITY EXPERT","Dubai Properties","",""
"10130251","2025-02-20","Mudon","Al Ranim","Al Ranim 7","","","2700000","1151","12385","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","HOT DEAL | SINGLE ROW | PARK FACING","Dubai Properties","",""
"10982089","2025-09-13","Mudon","Al Ranim","Al Ranim 7","","","3100000","1319","14220","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious Layout | Single Row | Multiple options","Dubai Properties","",""
"12153730","2025-12-03","Mudon","Al Ranim","Al Ranim 7","","","3600000","1459","15700","2468","229.3","Townhouse","4","","","","","2591","240.7","","G+1","Oqood","","Dubai Properties","","Resale"
"12306546","2025-12-23","Mudon","Al Ranim","Al Ranim 7","","","4250000","1722","18538","2468","229.26","Townhouse","4","","NULL","NULL","","3102","288.21","NULL","G+1","Active Listings","Prime Location | Best Investment | Hottest Deal","Dubai Properties","",""
"12199031","2025-12-13","Mudon","Al Ranim","Al Ranim 7","","","4200000","1627","17500","2582","240","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine resale | Vibrant community | On Park","Dubai Properties","",""
"10227275","2025-04-10","Mudon","Al Ranim","Al Ranim 7","","","2980000","1268","13645","2351","218.39","Townhouse","3","","NULL","NULL","","1815","168.62","NULL","G+1","Active Listings","Single Row | Genuine Resale| CLose to Pool & Park","Dubai Properties","",""
"12097415","2025-11-27","Mudon","Al Ranim","Al Ranim 7","","","4299000","1742","18752","2468","229.26","Townhouse","4","","NULL","NULL","","3629","337.11","NULL","G+1","Active Listings","SINGLE ROW I CORNER UNIT I PREMIUM LOCATION","Dubai Properties","",""
"11931819","2025-11-07","Mudon","Al Ranim","Al Ranim 7","","","3500000","1493","16055","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Investment Deal | Direct on Park | Close to Pool","Dubai Properties","",""
"10128481","2025-02-28","Mudon","Al Ranim","Al Ranim 7","","","3450000","1184","12731","2914","271","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Vastu compliant | G + 2 | Handover 2026","Dubai Properties","",""
"10937201","2025-10-17","Mudon","Al Ranim","Al Ranim 7","","","3800000","1540","16572","2468","229.3","Townhouse","4","","NULL","NULL","","3235","300.58","NULL","G+1","Active Listings","Corner Unit | Park View | Near to Amenities","Dubai Properties","",""
"12512696","2026-02-03","Mudon","Al Ranim","Al Ranim 7","","","3250000","1383","14882","2350","218.38","Townhouse","3","","","","","1834","170.34","Type 3B1","G+1","Oqood","","Dubai Properties","","Resale"
"10405356","2025-06-15","Mudon","Al Ranim","Al Ranim 7","","","5000000","2026","21805","2468","229.3","Townhouse","4","","NULL","NULL","","2584","240.03","NULL","G+1","Active Listings","Townhouse | Modern Interiors | Corner Unit","Dubai Properties","",""
"10316532","2025-05-15","Mudon","Al Ranim","Al Ranim 7","","","3400000","1447","15569","2350","218.38","Townhouse","3","","NULL","NULL","","1834","170.34","Type 3B1","G+1","Active Listings","Single Row | G+2 | Prime Location | High ROI","Dubai Properties","",""
"10740699","2025-07-24","Mudon","Al Ranim","Al Ranim 7","","","3000000","1653","17751","1815","169","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Prime Location | Park View | Handover Q3 2026","Dubai Properties","",""
"12487237","2026-01-28","Mudon","Al Ranim","Al Ranim 7","","","3480000","1481","15936","2350","218.38","Townhouse","3","","","","","2357","218.98","Type 3B1","G+1","Oqood","","Dubai Properties","","Resale"
"9055251","2025-08-07","Mudon","Al Ranim","Al Ranim 7","","","2950000","1255","13508","2350","218.39","Townhouse","3","","","","","1815","168.62","","G+1","Oqood","","Dubai Properties","","Resale"
"10367583","2025-06-02","Mudon","Al Ranim","Al Ranim 7","","","3200000","1361","14653","2351","218.38","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Elegant 3BR Townhouse | Green Views | Ready 2026","Dubai Properties","",""
"12194710","2025-12-12","Mudon","Al Ranim","Al Ranim 7","","","4200000","1627","17500","2582","240","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","SINGLE ROW I CORNER UNIT I PREMIUM LOCATION","Dubai Properties","",""
"10164523","2025-03-03","Mudon","Al Ranim","Al Ranim 7","","","3000000","1276","13738","2351","218.38","Townhouse","3","","NULL","NULL","","1842","171.09","NULL","G+1","Active Listings","3BR+Maid Townhouse | Huge Garden | Type 3B1","Dubai Properties","",""
"11803234","2025-11-05","Mudon","Al Ranim","Al Ranim 7","","","3650000","1553","16713","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168.01","NULL","G+1","Active Listings","Single Row  | Pool & Park View | End Users & Investors","Dubai Properties","",""
"10961968","2025-11-14","Mudon","Al Ranim","Al Ranim 7","","","3000000","1569","16854","1912","178","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3-Bedroom Townhouse | Prime Location | High ROI","Dubai Properties","",""
"9002552","2025-06-13","Mudon","Al Ranim","Al Ranim 7","","","2950000","1258","13540","2345","217.87","Townhouse","3","","","","","1808","168","","G+1","Oqood","","Dubai Properties","","Resale"
"10328438","2025-05-20","Mudon","Al Ranim","Al Ranim 7","","","2900000","1234","13303","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Huge Plot | Single Row | On the Park","Dubai Properties","",""
"12092085","2025-11-18","Mudon","Al Ranim","Al Ranim 7","","","4000000","1621","17447","2468","229.26","Townhouse","4","","NULL","NULL","","3046","282.99","NULL","G+1","Active Listings","Big Plot I Corner Unit I Motivated Seller","Dubai Properties","",""
"11913667","2025-12-26","Mudon","Al Ranim","Al Ranim 7","","","3200000","1365","14688","2345","217.87","Townhouse","3","","NULL","NULL","","1853","172.13","NULL","G+1","Active Listings","Single Row | Type 3B1 | 3 Bed Plus Maid | Prime Location","Dubai Properties","",""
"10161568","2025-03-22","Mudon","Al Ranim","Al Ranim 7","","","2800000","1191","12844","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Huge Plot | Single Row | On the Park","Dubai Properties","",""
"11714664","2025-11-05","Mudon","Al Ranim","Al Ranim 7","","","4200000","1702","18317","2468","229.3","Townhouse","4","","NULL","NULL","","3415","317.27","","G+1","Active Listings","LUXURY LIVING | PRIVATE GARDEN | GREEN LIVING","Dubai Properties","",""
"11945640","2025-11-14","Mudon","Al Ranim","Al Ranim 7","","","3000000","1277","13738","2350","218.38","Townhouse","3","","","","","1808","168","","G+1","Oqood","","Dubai Properties","","Resale"
"12305142","2025-12-23","Mudon","Al Ranim","Al Ranim 7","","","3200000","1365","14688","2345","217.87","Townhouse","3","","NULL","NULL","","1853","172.13","NULL","G+1","Active Listings","Best Priced Townhouse | Vaastu | Multiple Options","Dubai Properties","",""
"10243702","2025-04-17","Mudon","Al Ranim","Al Ranim 7","","","3290000","1129","12152","2914","270.73","Townhouse","3","","NULL","NULL","","1819","168.95","","G+2","Active Listings","Largest BUA | On Green Belt | Close to Park","Dubai Properties","",""
"11683316","2025-11-01","Mudon","Al Ranim","Al Ranim 7","","","3200000","1727","18605","1853","172","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Type 3B1 | 3 Bed + Maid | 60% Paid","Dubai Properties","",""
"11018020","2025-09-23","Mudon","Al Ranim","Al Ranim 7","","","3000000","1659","17857","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Hot Deal | 3BR+Maid in Mudon Ranim | Best Location","Dubai Properties","",""
"10925251","2025-08-11","Mudon","Al Ranim","Al Ranim 7","","","3600000","1235","13284","2914","271","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Vastu compliant | G+2 | Handover Q3 2026","Dubai Properties","",""
"9048911","2025-07-31","Mudon","Al Ranim","Al Ranim 7","","","3088000","1060","11405","2914","270.76","Townhouse","3","","","","","1808","168","","G+2","Oqood","","Dubai Properties","","Resale"
"10217536","2025-04-05","Mudon","Al Ranim","Al Ranim 7","","","3550000","1144","12326","3102","288","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Amazing Location 4 Bedrooms On Green Belt","Dubai Properties","",""
"12124280","2025-11-26","Mudon","Al Ranim","Al Ranim 7","","","3400000","1446","15569","2351","218.38","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","3BR| POOL FACING | TYPE-3B1M | CLOSE TO PARK","Dubai Properties","",""
"12081998","2025-11-18","Mudon","Al Ranim","Al Ranim 7","","","4000000","1621","17444","2468","229.3","Townhouse","4","","NULL","NULL","","3235","300.58","NULL","G+1","Active Listings","Corner Unit | Park View | Near to Amenities","Dubai Properties","",""
"11679871","2025-10-01","Mudon","Al Ranim","Al Ranim 7","","","3600000","1980","21302","1818","169","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Contemporary G+2 | Community Living | Pool &amp; Park RWD-S-TH03159","Dubai Properties","",""
"10922994","2025-08-12","Mudon","Al Ranim","Al Ranim 7","","","3080000","1248","13450","2468","229","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | 3 Bed + Maid | Single Row | Park View","Dubai Properties","",""
"10814957","2025-08-09","Mudon","Al Ranim","Al Ranim 7","","","3100000","1707","18343","1816","169","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Big Layout | Handover Soon | Stunning Townhouse | Negotiable Price","Dubai Properties","",""
"9042341","2025-07-24","Mudon","Al Ranim","Al Ranim 7","","","2760000","1177","12668","2345","217.87","Townhouse","3","","","","","1817","168.82","","G+1","Oqood","","Dubai Properties","","Resale"
"11928425","2025-11-07","Mudon","Al Ranim","Al Ranim 7","","","3800000","1265","13611","3005","279.18","Townhouse","4","","","","","3570","331.62","","G+2","Oqood","","Dubai Properties","","Resale"
"10270290","2025-04-27","Mudon","Al Ranim","Al Ranim 7","","","4500000","1498","16129","3005","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Great Location | Greenery | Best Deal","Dubai Properties","",""
"11898198","2025-11-07","Mudon","Al Ranim","Al Ranim 7","","","4400000","1783","19189","2468","229.3","Townhouse","4","","NULL","NULL","","2583","240","NULL","G+1","Active Listings","Smart Unit | Huge Layout | Private Garden","Dubai Properties","",""
"10158745","2025-03-27","Mudon","Al Ranim","Al Ranim 7","","","3499000","1201","12924","2914","270.73","Townhouse","3","","NULL","NULL","","1819","168.95","","G+2","Active Listings","3 Bedroom G+2 | Vastu | Handover Q3 2026","Dubai Properties","",""
"12467337","2026-01-23","Mudon","Al Ranim","Al Ranim 7","","","3750000","1595","17202","2351","218","Townhouse","3","","NULL","NULL","NULL","0","0","NULL","G+1","Active Listings","Single Row/ On the Park/ Investor & End user favourite","Dubai Properties","",""
"12228214","2025-12-18","Mudon","Al Ranim","Al Ranim 7","","","4300000","1742","18753","2468","229.3","Townhouse","4","","NULL","NULL","","2599","241.44","NULL","G+1","Active Listings","4BR+Maid | Vibrant Community | Handover Sep 2026","Dubai Properties","",""
"11778642","2025-11-04","Mudon","Al Ranim","Al Ranim 7","","","3450000","1184","12742","2914","270.76","Townhouse","3","","NULL","NULL","","1846","171.53","NULL","G+2","Active Listings","MUDON | spacious layout | private garden","Dubai Properties","",""
"11013636","2026-01-03","Mudon","Al Ranim","Al Ranim 7","","","3600000","1198","12895","3005","279.18","Townhouse","4","","NULL","NULL","","2583","240","NULL","G+2","Active Listings","4-Beds for sale Spacious Lay out | Good location","Dubai Properties","",""
"10753396","2025-07-27","Mudon","Al Ranim","Al Ranim 7","","","3350000","1150","12374","2914","270.73","Townhouse","3","","NULL","NULL","","1848","171.7","NULL","G+2","Active Listings","MOTIVATED SELLER | VASTU  | G+2 | COMMUNITY EXPERT","Dubai Properties","",""
"10382710","2025-06-09","Mudon","Al Ranim","Al Ranim 7","","","3600000","1264","13585","2849","265","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Best Price | Multiple Units | Great Community","Dubai Properties","",""
"12466686","2026-01-23","Mudon","Al Ranim","Al Ranim 7","","","3750000","1595","17172","2351","218.38","Townhouse","3","","NULL","NULL","NULL","1808","168","NULL","G+1","Active Listings","On the Pool & Park unit/ Modern Family Living/Single Row","Dubai Properties","",""
"12385813","2026-01-07","Mudon","Al Ranim","Al Ranim 7","","","3700000","1499","16157","2468","229","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On the Park | Genuine Resale | Viewing Available","Dubai Properties","",""
"12176283","2025-12-09","Mudon","Al Ranim","Al Ranim 7","","","4500000","1498","16129","3005","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Vastu | 4 Bedroom G+2 | On the Park | Corner","Dubai Properties","",""
"10199247","2025-03-19","Mudon","Al Ranim","Al Ranim 7","","","2750000","1521","16369","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3 BR | Park View | Single Row | Perfect Location","Dubai Properties","",""
"12073300","2025-11-18","Mudon","Al Ranim","Al Ranim 7","","","3350000","1425","15340","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Genuine Resale | Prime Mudon Spot | Hottest Deal","Dubai Properties","",""
"11878865","2025-11-04","Mudon","Al Ranim","Al Ranim 7","","","3500000","1489","16027","2351","218.38","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Modern Finishings | G+1 | Prime Location","Dubai Properties","",""
"9124451","2025-10-09","Mudon","Al Ranim","Al Ranim 8","","","3600000","1459","15700","2468","229.3","Townhouse","4","","","","","2583","240","","G+1","Oqood","","Dubai Properties","","Resale"
"10409426","2025-06-17","Mudon","Al Ranim","Al Ranim 8","","","2699999","1149","12385","2350","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Scenic Retreats | Modern Touch | Ample Comfort","Dubai Properties","",""
"10380167","2025-06-07","Mudon","Al Ranim","Al Ranim 8","","","3300000","1407","15138","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine Resale | Close To Community Park and Exit","Dubai Properties","",""
"12106262","2025-11-27","Mudon","Al Ranim","Al Ranim 8","","","3500000","1489","16026","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Single Row |Mid Unit | Prime Location | Ideal Home","Dubai Properties","",""
"10177991","2025-03-09","Mudon","Al Ranim","Al Ranim 8","","","3950000","1459","15737","2707","251","Villa","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","CORNER UNIT | 4 BED + MAID | HANDOVER ON Q3 - 2026","Dubai Properties","",""
"11529778","2025-10-10","Mudon","Al Ranim","Al Ranim 8","","","3650000","1413","15208","2583","240","Villa","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Prime Location | Great Community | Large Layout","Dubai Properties","",""
"10654055","2025-06-26","Mudon","Al Ranim","Al Ranim 8","","","2799999","1191","12821","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Single Row | Near Park | Genuine Resale","Dubai Properties","",""
"12504487","2026-01-31","Mudon","Al Ranim","Al Ranim 8","","","3750000","1599","17212","2345","217.87","Townhouse","3","","NULL","NULL","NULL","1808","168","NULL","G+1","Active Listings","Park Backing | Next to Amenities | Single Row","Dubai Properties","",""
"10345977","2025-05-26","Mudon","Al Ranim","Al Ranim 8","","","3000000","1658","17857","1809","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Hot Deal | Environment Friendly | Green Community","Dubai Properties","",""
"10318260","2025-05-16","Mudon","Al Ranim","Al Ranim 8","","","4200000","1398","15044","3005","279.18","Townhouse","4","","NULL","NULL","","2774","257.67","NULL","G+2","Active Listings","G+ 2 Roof Top | Corner Unit | Near Pool and Park","Dubai Properties","",""
"10253912","2025-04-22","Mudon","Al Ranim","Al Ranim 8","","","3950000","1358","14630","2908","270","Villa","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","4 Bedroom Townhouse + Maids | Single row","Dubai Properties","",""
"10153308","2025-03-10","Mudon","Al Ranim","Al Ranim 8","","","3440000","1394","15022","2468","229","Villa","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Corner Unit | Single Row | 4B1 Layout","Dubai Properties","",""
"11694638","2025-10-31","Mudon","Al Ranim","Al Ranim 8","","","3500000","1493","16055","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Motivated Seller | On the park | Next to entrance.","Dubai Properties","",""
"10626599","2025-06-19","Mudon","Al Ranim","Al Ranim 8","","","2800000","1549","16667","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Ranim 8 | Motivated Seller | Single Row","Dubai Properties","",""
"8908499","2025-03-20","Mudon","Al Ranim","Al Ranim 8","","","3559920","1442","15525","2468","229.3","Townhouse","4","","","","","3223","299.43","","G+1","Oqood","","Dubai Properties","","Resale"
"10129552","2025-02-11","Mudon","Al Ranim","Al Ranim 8","","","3836000","1277","13749","3004","279","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","OP to OP | Near Pool | Single Row","Dubai Properties","",""
"11691670","2025-12-04","Mudon","Al Ranim","Al Ranim 8","","","3300000","1404","15111","2351","218.38","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Prime Location Property | Near Park | Investment","Dubai Properties","",""
"10904329","2025-08-15","Mudon","Al Ranim","Al Ranim 8","","","3050000","1297","13966","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Single Row | Close to Clubhouse | Green Community","Dubai Properties","",""
"10884864","2025-12-29","Mudon","Al Ranim","Al Ranim 8","","","3400000","1450","15606","2345","217.87","Townhouse","3","","NULL","NULL","","1810","168.15","NULL","G+1","Active Listings","RESALE | FACING PARK | SINGLE ROW","Dubai Properties","",""
"10858092","2025-12-29","Mudon","Al Ranim","Al Ranim 8","","","3450000","1467","15798","2351","218.38","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","3-BR VILLA | SINGLE ROW | LUSH LANDSCAPES","Dubai Properties","",""
"10688273","2025-07-07","Mudon","Al Ranim","Al Ranim 8","","","3650000","1253","13469","2914","271","Townhouse","2","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Perfect to Be Your First Home to Live In | Modern Layout | Completion Q3 2026","Dubai Properties","",""
"10341169","2025-05-23","Mudon","Al Ranim","Al Ranim 8","","","3488888","1197","12886","2914","270.76","Townhouse","3","","NULL","NULL","","1849","171.74","NULL","G+2","Active Listings","Single Row |Backing The Park | G+2 Layout","Dubai Properties","",""
"12198589","2025-12-13","Mudon","Al Ranim","Al Ranim 8","","","4000000","1621","17467","2468","229","Villa","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Corner Unit | Close to Park | Payment plan","Dubai Properties","",""
"10148474","2025-03-18","Mudon","Al Ranim","Al Ranim 8","","","4200000","1398","15044","3005","279.18","Townhouse","4","","NULL","NULL","","2774","257.67","NULL","G+2","Active Listings","G+ 2 Roof Top | Corner Unit | Near Pool and Park","Dubai Properties","",""
"10902716","2025-09-17","Mudon","Al Ranim","Al Ranim 8","","","3500000","1936","20833","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Spacious On Park Prime Location Motivated Seller","Dubai Properties","",""
"10826195","2025-11-19","Mudon","Al Ranim","Al Ranim 8","","","3800000","1540","16572","2468","229.3","Townhouse","4","","NULL","NULL","","2823","262.3","NULL","G+1","Active Listings","4-Bedroom | Townhouse | Corner | On the Park*","Dubai Properties","",""
"12512484","2026-02-03","Mudon","Al Ranim","Al Ranim 8","","","3390000","1443","15523","2350","218.38","Townhouse","3","","","","","1846","171.46","Type 3B1","G+1","Oqood","","Dubai Properties","","Resale"
"10708143","2025-07-14","Mudon","Al Ranim","Al Ranim 8","","","3500000","1201","12915","2914","271","Villa","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Biggest Layout of 3BR Villa In All Mudon Community Opposite To Park","Dubai Properties","",""
"12141617","2025-11-28","Mudon","Al Ranim","Al Ranim 8","","","3000000","1279","13770","2345","217.87","Townhouse","3","","","","","1808","168","","G+1","Oqood","","Dubai Properties","","Resale"
"10244983","2025-04-18","Mudon","Al Ranim","Al Ranim 8","","","3050000","1297","13966","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Single Row | Close to Clubhouse | Green Community","Dubai Properties","",""
"12197780","2025-12-13","Mudon","Al Ranim","Al Ranim 8","","","3300000","1404","15138","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Investment Opportunity|Handover soon| Next to pool","Dubai Properties","",""
"10124082","2025-02-26","Mudon","Al Ranim","Al Ranim 8","","","3350000","1357","14610","2468","229.3","Townhouse","4","","NULL","NULL","","2583","240","NULL","G+1","Active Listings","Mudon Al Ranim 8 | 4Br+Maid | Handover 2026","Dubai Properties","",""
"11034489","2025-11-05","Mudon","Al Ranim","Al Ranim 8","","","5000000","1664","17910","3005","279.18","Townhouse","4","","NULL","NULL","","3196","296.95","Type 4B2","G+2","Active Listings","Sophisticated | Premium Amenities | Peaceful","Dubai Properties","",""
"10879530","2025-10-06","Mudon","Al Ranim","Al Ranim 8","","","3300000","1407","15138","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park Backing | Single Row | Near Pool","Dubai Properties","",""
"10855029","2025-12-08","Mudon","Al Ranim","Al Ranim 8","","","4000000","1331","14328","3005","279.18","Townhouse","4","","NULL","NULL","","2774","257.67","NULL","G+2","Active Listings","G+ 2 Roof Top | Corner Unit | Near Pool and Park","Dubai Properties","",""
"12398548","2026-01-09","Mudon","Al Ranim","Al Ranim 8","","","3600000","1535","16524","2345","217.87","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","SPACIOUS LAYOUT | SINGLE ROW | BRAND NEW","Dubai Properties","",""
"12192071","2025-12-12","Mudon","Al Ranim","Al Ranim 8","","","3800000","1620","17442","2345","217.87","Townhouse","3","","NULL","NULL","","1811","168.22","NULL","G+1","Active Listings","3 Bed Plus Maid | on The Pool | Genuine Resale","Dubai Properties","",""
"10222737","2025-04-08","Mudon","Al Ranim","Al Ranim 8","","","3199999","1365","14679","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","SINGLE ROW | NEAR LAGOON | OPP PARK | NEAR RETAIL","Dubai Properties","",""
"10646076","2025-06-24","Mudon","Al Ranim","Al Ranim 8","","","2950000","1258","13532","2345","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Good Investment | Handover Q3 2026","Dubai Properties","",""
"12474360","2026-01-25","Mudon","Al Ranim","Al Ranim 8","","","3200000","1361","14653","2351","218.39","Townhouse","3","","NULL","NULL","NULL","1808","168","NULL","G+1","Active Listings","3 Bed Plus Maid | Prime Location|Single Row","Dubai Properties","",""
"12397395","2026-01-09","Mudon","Al Ranim","Al Ranim 8","","","4300000","1742","18753","2468","229.3","Townhouse","4","","NULL","NULL","","3211","298.29","NULL","G+1","Active Listings","4 Bed Plus Maid | On the Water | Genuine Resale","Dubai Properties","",""
"10244576","2025-04-18","Mudon","Al Ranim","Al Ranim 8","","","3050000","1297","13966","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Vibrant Community | Family-Friendly | Spacious Townhouse | 3 BR + Maid Rm","Dubai Properties","",""
"12083658","2025-11-18","Mudon","Al Ranim","Al Ranim 8","","","3200000","1361","14679","2351","218","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Handover soon | Investment Opportunity | Motivated","Dubai Properties","",""
"11684714","2025-11-04","Mudon","Al Ranim","Al Ranim 8","","","3200000","1361","14653","2351","218.39","Townhouse","3","","NULL","NULL","","1808","168","NULL","G+1","Active Listings","Park Facing | Single Row | Prime Location","Dubai Properties","",""
